-12528,-2432,8224
-12504,-5628,4732
-17744,-3676,3388
-11976,-2968,10064
-4336,-3904,18164
-15068,2700,18116
-10000,3612,23320
-10500,2760,21612
-7676,4664,23912
-7232,9136,24736
-4412,7584,24000
-2476,10384,22020
-1664,11096,21712
352,7480,19340
148,9728,17388
1728,11480,15132
1272,11364,11912
1792,12220,8444
1192,9540,5792
1124,7676,2260
-1568,9560,708
-2024,10136,284
-1548,8416,-1140
-2752,5204,-3500
-2952,3188,-3220
-2748,2436,-2504
-2128,-264,-3068
-3676,-4568,-4696
-6516,-8732,-3796
-9024,-11308,-1364
-9248,-12560,4536
-9612,-14804,6580
-10092,-19864,6288
-8956,-20212,9020
-8848,-19788,9576
-10604,-15680,14824
-9788,-10524,19244
-11564,-6816,22348
-12424,-6372,24580
-11116,-4312,25556
-10092,-1860,26352
-9096,1452,24844
-7692,5316,21892
-6316,5216,18920
-5844,7240,15948
-4188,8428,14212
-3028,8744,12508
-2712,9012,10340
-1992,8736,9648
-2164,8816,9556
-1564,7480,9824
-1304,4864,11040
-1260,2920,12844
-3316,2884,13288
-7380,3236,13000
-8100,1220,15252
-7320,-5076,14964
-9552,-8276,13548
-8516,-8108,15448
-9424,-8632,15016
-11276,-6016,15192
-10976,-2864,17796
-10596,-5636,17660
-9304,-6856,17064
-9324,-3896,16324
-7808,-3032,15252
-8380,-40,14336
-7092,864,13212
-6944,1036,12020
-6844,948,12100
-5284,104,13452
-4196,-816,12588
-8932,308,12372
-8404,2200,11652
-11132,5368,10644
